stock_no,category,colour,shape,carat,carat_band,clarity,cut,polish,symmetry,measurements,depth_pct,table_pct,ratio,lab,cert_no,verify_url,video_url
PDKP-1543,Fancy Colour,INTENSE YELLOW,OVAL,7.0,5.00–9.99ct,VS2,,EX,EX,14.19 - 9.95 * 6.24,62.7,60.0,1.43,IGI,737551943,https://api.igi.org/viewpdf.php?r=737551943,https://workshop.360view.link/360viewer/360view.html?d=0910252-737551943
PDKP-1939,Fancy Colour,VIVID YELLOW,OVAL,6.83,5.00–9.99ct,VS1,,EX,EX,14.03 - 9.70 * 6.25,64.4,62.0,1.45,IGI,728574084,https://api.igi.org/viewpdf.php?r=728574084,https://workshop.360view.link/360viewer/360view.html?d=1410255-1001-19
PDKP-2063,Fancy Colour,INTENSE YELLOW,OVAL,6.21,5.00–9.99ct,VS1,,EX,EX,13.52 - 9.41 * 6.20,65.9,53.0,1.44,IGI,768683568,https://api.igi.org/viewpdf.php?r=768683568,https://workshop.360view.link/360viewer/360view.html?d=0702261-nem-1-559
PDKP-1941,Fancy Colour,VIVID YELLOW,OVAL,6.01,5.00–9.99ct,VS1,,EX,EX,13.22 - 9.17 * 6.23,67.9,57.0,1.44,IGI,737567973,https://api.igi.org/viewpdf.php?r=737567973,https://workshop.360view.link/360viewer/360view.html?d=1010251-1001-4-SY
PDKP-1943,Fancy Colour,VIVID YELLOW,OVAL,5.41,5.00–9.99ct,VS1,,EX,EX,13.12 - 9.09 * 5.78,63.6,58.0,1.44,IGI,728574087,https://api.igi.org/viewpdf.php?r=728574087,https://workshop.360view.link/360viewer/360view.html?d=1410252-1100-13
PDKP-1931,Fancy Colour,VIVID YELLOW,OVAL,5.36,5.00–9.99ct,VS1,,EX,EX,12.57 - 8.89 * 5.96,67.0,58.0,1.41,IGI,743560392,https://api.igi.org/viewpdf.php?r=743560392,https://workshop.360view.link/360viewer/360view.html?d=0811254-400-12
PDKP-1547,Fancy Colour,INTENSE YELLOW,OVAL,5.03,5.00–9.99ct,VS2,,EX,EX,12.58 - 8.55 * 5.87,68.7,59.0,1.47,IGI,739566322,https://api.igi.org/viewpdf.php?r=739566322,https://workshop.360view.link/360viewer/360view.html?d=1410251-739566322
PDKP-1948,Fancy Colour,VIVID YELLOW,OVAL,5.0,5.00–9.99ct,VS1,,EX,EX,12.31 - 8.57 * 5.90,68.8,59.0,1.44,IGI,736504910,https://api.igi.org/viewpdf.php?r=736504910,https://workshop.360view.link/360viewer/360view.html?d=0910254-736504910
PDKP-1317,Fancy Colour,INTENSE YELLOW,OVAL,4.02,3.00–4.99ct,VS1,,EX,EX,12.37 - 8.24 * 5.04,61.2,60.0,1.5,IGI,706568031,https://api.igi.org/viewpdf.php?r=706568031,https://workshop.360view.link/360viewer/360view.html?d=1806253-705-48
PDKP-1548,Fancy Colour,INTENSE YELLOW,OVAL,4.01,3.00–4.99ct,VS1,,EX,EX,11.34 - 7.87 * 5.55,70.5,59.0,1.44,IGI,735551009,https://api.igi.org/viewpdf.php?r=735551009,https://workshop.360view.link/360viewer/360view.html?d=0310252-R-12-YELLOW
PDKP-1186A,Fancy Colour,VIVID YELLOW,OVAL,3.59,3.00–4.99ct,VS1,,EX,EX,11.06 - 7.66 * 5.26,68.7,60.0,1.44,IGI,675531985,https://api.igi.org/viewpdf.php?r=675531985,https://workshop.360view.link/360viewer/360view.html?d=2701253-675531985
PDKP-1355,Fancy Colour,VIVID YELLOW,PEAR,8.69,5.00–9.99ct,VS1,,EX,EX,17.91 - 10.45 * 6.30,60.3,65.0,1.71,IGI,713578959,https://api.igi.org/viewpdf.php?r=713578959,https://workshop.360view.link/360viewer/360view.html?d=2706252-713578959
PDKP-2062,Fancy Colour,INTENSE YELLOW,PEAR,8.07,5.00–9.99ct,VS2,,EX,EX,15.76 - 10.01 * 6.81,68.0,62.0,1.57,IGI,769651609,https://api.igi.org/viewpdf.php?r=769651609,https://workshop.360view.link/360viewer/360view.html?d=0702262-nem-1-558
PDKP-1408,Fancy Colour,VIVID YELLOW,PEAR,5.51,5.00–9.99ct,VS1,,EX,EX,13.94 - 8.92 * 5.92,66.4,65.0,1.56,IGI,707532044,https://api.igi.org/viewpdf.php?r=707532044,https://workshop.360view.link/360viewer/360view.html?d=1306251-707532044
PDKP-1365,Fancy Colour,VIVID YELLOW,PEAR,5.09,5.00–9.99ct,VS1,,EX,EX,13.84 - 8.65 * 5.77,66.7,62.0,1.6,IGI,707532045,https://api.igi.org/viewpdf.php?r=707532045,https://workshop.360view.link/360viewer/360view.html?d=1306258-707532045
PDKP-1318,Fancy Colour,VIVID YELLOW,PEAR,5.08,5.00–9.99ct,VS2,,EX,EX,13.33 - 8.63 * 5.89,68.3,59.0,1.54,IGI,704515559,https://api.igi.org/viewpdf.php?r=704515559,https://workshop.360view.link/360viewer/360view.html?d=0905253-704515559
PDKP-1366,Fancy Colour,VIVID YELLOW,PEAR,5.07,5.00–9.99ct,VVS2,,EX,EX,13.86 - 8.64 * 5.67,65.6,61.0,1.6,IGI,712564816,https://api.igi.org/viewpdf.php?r=712564816,https://workshop.360view.link/360viewer/360view.html?d=2706257-712564816
PDKP-1367,Fancy Colour,INTENSE YELLOW,PEAR,5.03,5.00–9.99ct,VS1,,EX,EX,13.80 - 8.67 * 5.76,66.4,62.0,1.59,IGI,710543767,https://api.igi.org/viewpdf.php?r=710543767,https://workshop.360view.link/360viewer/360view.html?d=2106250-710543767
PDKP-1368,Fancy Colour,INTENSE YELLOW,PEAR,5.01,5.00–9.99ct,VS2,,EX,EX,13.38 - 8.64 * 5.80,67.1,62.0,1.55,IGI,709529249,https://api.igi.org/viewpdf.php?r=709529249,https://workshop.360view.link/360viewer/360view.html?d=1306252-709529249
PDKP-1409,Fancy Colour,INTENSE YELLOW,PEAR,5.01,5.00–9.99ct,VS1,,EX,EX,13.84 - 8.72 * 5.73,65.7,61.0,1.59,IGI,710543775,https://api.igi.org/viewpdf.php?r=710543775,https://workshop.360view.link/360viewer/360view.html?d=2106250-710543775
PDKP-1013,Fancy Colour,VIVID YELLOW,PEAR,4.82,3.00–4.99ct,VS2,,EX,EX,14.08 - 9.06 * 5.45,60.2,65.0,1.55,IGI,675531972,https://api.igi.org/viewpdf.php?r=675531972,https://workshop.360view.link/360viewer/360view.html?d=2301253-PDKP-1013
PDKP-1410,Fancy Colour,VIVID YELLOW,PEAR,4.65,3.00–4.99ct,VS1,,EX,EX,13.20 - 8.42 * 5.67,67.3,63.0,1.57,IGI,711527112,https://api.igi.org/viewpdf.php?r=711527112,https://workshop.360view.link/360viewer/360view.html?d=2706251-711527112
PDKP-1412,Fancy Colour,INTENSE YELLOW,PEAR,4.52,3.00–4.99ct,VS1,,EX,EX,13.19 - 8.35 * 5.55,66.5,61.0,1.58,IGI,710543765,https://api.igi.org/viewpdf.php?r=710543765,https://workshop.360view.link/360viewer/360view.html?d=2106256-710543765
PDKP-1414,Fancy Colour,VIVID YELLOW,PEAR,4.31,3.00–4.99ct,VS1,,EX,EX,12.56 - 8.11 * 5.58,68.8,61.0,1.55,IGI,698526247,https://api.igi.org/viewpdf.php?r=698526247,https://workshop.360view.link/360viewer/360view.html?d=2604254-698526247
PDKP-1960,Fancy Colour,VIVID YELLOW,PEAR,4.19,3.00–4.99ct,VS1,,EX,EX,12.69 - 8.08 * 5.66,70.0,57.0,1.57,IGI,706568043,https://api.igi.org/viewpdf.php?r=706568043,https://workshop.360view.link/360viewer/360view.html?d=2106257-706568043
PDKP-1418,Fancy Colour,VIVID YELLOW,PEAR,4.08,3.00–4.99ct,VS1,,EX,EX,12.66 - 8.17 * 5.41,66.2,60.0,1.55,IGI,713530927,https://api.igi.org/viewpdf.php?r=713530927,https://workshop.360view.link/360viewer/360view.html?d=2706255-713530927
PDKP-1419,Fancy Colour,INTENSE YELLOW,PEAR,4.08,3.00–4.99ct,VS1,,EX,EX,13.03 - 8.14 * 5.30,65.1,58.0,1.6,IGI,706568021,https://api.igi.org/viewpdf.php?r=706568021,
PDKP-1420,Fancy Colour,INTENSE YELLOW,PEAR,4.06,3.00–4.99ct,VS1,,EX,EX,12.54 - 7.98 * 5.45,68.3,62.0,1.57,IGI,700596960,https://api.igi.org/viewpdf.php?r=700596960,https://workshop.360view.link/360viewer/360view.html?d=1205254-700596960
PDKP-1310,Fancy Colour,VIVID YELLOW,PEAR,4.03,3.00–4.99ct,VVS2,,EX,EX,12.96 - 7.91 * 5.31,67.1,63.0,1.64,IGI,706568030,https://api.igi.org/viewpdf.php?r=706568030,https://workshop.360view.link/360viewer/360view.html?d=1806257-704-42
PDKP-1423,Fancy Colour,INTENSE YELLOW,PEAR,4.02,3.00–4.99ct,VS1,,EX,EX,12.98 - 8.06 * 5.24,65.5,59.0,1.61,IGI,706568023,https://api.igi.org/viewpdf.php?r=706568023,
PDKP-1961,Fancy Colour,VIVID YELLOW,PEAR,4.02,3.00–4.99ct,VS1,,EX,EX,12.73 - 8.02 * 5.38,67.1,59.0,1.59,IGI,722510556,https://api.igi.org/viewpdf.php?r=722510556,https://workshop.360view.link/360viewer/360view.html?d=2307258-722510556
PDKP-1309,Fancy Colour,VIVID YELLOW,PEAR,4.0,3.00–4.99ct,VS1,,EX,EX,12.67 - 7.89 * 5.38,68.2,63.0,1.61,IGI,706568032,https://api.igi.org/viewpdf.php?r=706568032,https://workshop.360view.link/360viewer/360view.html?d=1806257-704-44
PDKP-916,Fancy Colour,INTENSE YELLOW,PEAR,3.95,3.00–4.99ct,VVS2,,EX,EX,12.82 - 8.09 * 5.21,64.4,55.0,1.58,IGI,652417044,https://api.igi.org/viewpdf.php?r=652417044,https://workshop.360view.link/360viewer/360view.html?d=0310247-k-6-pr
PDKP-1425,Fancy Colour,INTENSE YELLOW,PEAR,3.92,3.00–4.99ct,VS2,,EX,EX,12.48 - 7.81 * 5.26,68.5,59.0,1.6,IGI,713530923,https://api.igi.org/viewpdf.php?r=713530923,https://workshop.360view.link/360viewer/360view.html?d=2706256-713530923
PDKP-1199A,Fancy Colour,VIVID YELLOW,PEAR,3.75,3.00–4.99ct,VS2,,EX,EX,12.61 - 7.79 * 5.18,66.5,61.0,1.62,IGI,677504758,https://api.igi.org/viewpdf.php?r=677504758,https://workshop.360view.link/360viewer/360view.html?d=0102252-677504758
PDPV-142,Fancy Colour,INTENSE YELLOW,PEAR,3.56,3.00–4.99ct,VS1,,EX,EX,12.36 - 7.96 * 4.98,62.6,56.0,1.55,IGI,713505278,https://api.igi.org/viewpdf.php?r=713505278,https://workshop.360view.link/360viewer/360view.html?d=1907253-PV-142
PDKP-1202A,Fancy Colour,INTENSE YELLOW,PEAR,3.54,3.00–4.99ct,VS1,,EX,VG,11.80 - 7.61 * 5.16,67.8,60.0,1.55,IGI,687528328,https://api.igi.org/viewpdf.php?r=687528328,https://workshop.360view.link/360viewer/360view.html?d=1703256-687528328
PDKP-1204A,Fancy Colour,VIVID YELLOW,PEAR,3.51,3.00–4.99ct,VS2,,EX,EX,12.05 - 7.58 * 5.09,67.2,64.0,1.59,IGI,680506456,https://api.igi.org/viewpdf.php?r=680506456,https://workshop.360view.link/360viewer/360view.html?d=0504255-PDKP-1204A
PDKP-1322,Fancy Colour,INTENSE YELLOW,PEAR,3.51,3.00–4.99ct,VS1,,EX,EX,12.40 - 7.69 * 4.99,64.9,62.0,1.61,IGI,707514717,https://api.igi.org/viewpdf.php?r=707514717,https://workshop.360view.link/360viewer/360view.html?d=1806252-704-28
PDKP-1433,Fancy Colour,INTENSE YELLOW,PEAR,3.5,3.00–4.99ct,VS1,,EX,EX,11.74 - 7.66 * 5.24,68.4,62.0,1.53,IGI,707532046,https://api.igi.org/viewpdf.php?r=707532046,https://workshop.360view.link/360viewer/360view.html?d=1306256-707532046
PDJP-1300-1,Fancy Colour,INTENSE YELLOW,PEAR,3.39,3.00–4.99ct,VVS2,,EX,EX,12.80 - 7.89 * 4.77,60.5,64.0,1.62,IGI,745520047,https://api.igi.org/viewpdf.php?r=745520047,https://workshop.360view.link/360viewer/360view.html?d=1610253-JP-1300-1
PDKP-1207A,Fancy Colour,VIVID YELLOW,PEAR,3.09,3.00–4.99ct,VS1,,EX,EX,11.64 - 7.33 * 4.91,67.0,61.0,1.59,IGI,678543660,https://api.igi.org/viewpdf.php?r=678543660,https://workshop.360view.link/360viewer/360view.html?d=1002256-678543660
PDKP-1435,Fancy Colour,INTENSE YELLOW,PEAR,3.09,3.00–4.99ct,VS1,,EX,EX,11.62 - 7.30 * 4.83,66.2,63.0,1.59,IGI,713530915,https://api.igi.org/viewpdf.php?r=713530915,https://workshop.360view.link/360viewer/360view.html?d=2706252-713530915
PDKP-1209A,Fancy Colour,INTENSE YELLOW,PEAR,3.02,3.00–4.99ct,VS1,,EX,VG,11.29 - 7.31 * 4.87,66.6,63.0,1.54,IGI,687572482,https://api.igi.org/viewpdf.php?r=687572482,https://workshop.360view.link/360viewer/360view.html?d=1703257-687572482
PDKP-1211A,Fancy Colour,INTENSE YELLOW,PEAR,3.0,3.00–4.99ct,VS1,,EX,VG,11.67 - 7.37 * 4.81,65.3,58.0,1.58,IGI,683574605,https://api.igi.org/viewpdf.php?r=683574605,https://workshop.360view.link/360viewer/360view.html?d=0703255-683574605
PDPVY-10,Fancy Colour,VIVID YELLOW,PEAR,2.9,2.00–2.99ct,VS1,,EX,EX,12.50 - 7.57 * 4.26,56.3,63.0,1.65,IGI,671428367,https://api.igi.org/viewpdf.php?r=671428367,https://workshop.360view.link/360viewer/360view.html?d=0802256-PXY-10
PDKP-1213A,Fancy Colour,INTENSE YELLOW,PEAR,2.81,2.00–2.99ct,VS1,,EX,EX,11.12 - 7.07 * 4.82,68.2,62.0,1.57,IGI,687528322,https://api.igi.org/viewpdf.php?r=687528322,https://workshop.360view.link/360viewer/360view.html?d=1703250-687528322
PDKP-1320,Fancy Colour,VIVID YELLOW,PEAR,2.53,2.00–2.99ct,VS1,,EX,EX,11.04 - 6.91 * 4.53,65.6,57.0,1.6,IGI,691532922,https://api.igi.org/viewpdf.php?r=691532922,https://workshop.360view.link/360viewer/360view.html?d=0704250-691532922
PDPVY-12-B,Fancy Colour,INTENSE YELLOW,PEAR,2.4,2.00–2.99ct,VS2,,EX,EX,11.21 - 6.94 * 4.38,63.1,60.0,1.62,IGI,670459267,https://api.igi.org/viewpdf.php?r=670459267,https://workshop.360view.link/360viewer/360view.html?d=3112240-PVY-12-B
PDKP-1510,Fancy Colour,INTENSE YELLOW,PEAR,2.21,2.00–2.99ct,VS1,,EX,EX,11.19 - 6.82 * 3.95,57.9,68.0,1.64,IGI,732591133,https://api.igi.org/viewpdf.php?r=732591133,https://workshop.360view.link/360viewer/360view.html?d=1809258-NEM-1-366-A
PVY-7-B,Fancy Colour,VIVID YELLOW,PEAR,1.87,1.00–1.99ct,VS2,,EX,EX,10.28 - 6.22 * 3.94,63.3,59.0,1.65,IGI,675557454,https://api.igi.org/viewpdf.php?r=675557454,https://workshop.360view.link/360viewer/360view.html?d=2701255-PVY-7-B
PDKY-1006-B,Fancy Colour,INTENSE YELLOW,PEAR,1.76,1.00–1.99ct,VS1,,EX,EX,9.53 - 6.26 * 4.04,64.5,62.0,1.52,IGI,677560243,https://api.igi.org/viewpdf.php?r=677560243,https://workshop.360view.link/360viewer/360view.html?d=0402258-PDKY-1006-B
PDPVY-15-D,Fancy Colour,INTENSE YELLOW,PEAR,1.23,1.00–1.99ct,VS1,,EX,EX,8.92 - 5.60 * 3.56,63.6,57.0,1.59,IGI,680563613,https://api.igi.org/viewpdf.php?r=680563613,https://workshop.360view.link/360viewer/360view.html?d=0703252-pvy-15-d
PDKP-1008-D,Fancy Colour,INTENSE YELLOW,PEAR,0.96,Under 1ct,SI1,,EX,EX,7.94 - 5.05 * 3.33,65.9,61.0,1.57,IGI,683590646,https://api.igi.org/viewpdf.php?r=683590646,https://workshop.360view.link/360viewer/360view.html?d=1703257-SJ-24-PR
PDKY-1008-C,Fancy Colour,INTENSE YELLOW,PEAR,0.95,Under 1ct,SI1,,EX,VG,8.56 - 5.34 * 3.04,56.9,60.0,1.6,IGI,689503397,https://api.igi.org/viewpdf.php?r=689503397,https://workshop.360view.link/360viewer/360view.html?d=0504254-PDKY-1008-C
PDKP-1557,Fancy Colour,INTENSE YELLOW,PEAR,5.02,5.00–9.99ct,VS2,,EX,EX,13.78 - 8.60 * 5.70,66.3,63.0,1.6,IGI,737568005,https://api.igi.org/viewpdf.php?r=737568005,https://workshop.360view.link/360viewer/360view.html?d=1410251-737568005
PDKP-1558,Fancy Colour,INTENSE YELLOW,PEAR,5.0,5.00–9.99ct,VS1,,EX,EX,13.69 - 8.64 * 5.80,67.1,62.0,1.58,IGI,735589393,https://api.igi.org/viewpdf.php?r=735589393,https://workshop.360view.link/360viewer/360view.html?d=0810254-735589393
PDKP-1559,Fancy Colour,VIVID YELLOW,PEAR,4.01,3.00–4.99ct,VVS2,,EX,EX,12.77 - 7.83 * 5.35,68.3,62.0,1.63,IGI,737568007,https://api.igi.org/viewpdf.php?r=737568007,https://workshop.360view.link/360viewer/360view.html?d=1310253-R-10-
PDKL-31,Fancy Colour,INTENSE YELLOW,RADIANT,8.88,5.00–9.99ct,VS1,,EX,VG,12.67 - 10.65 * 6.98,65.5,68.0,1.19,IGI,709518313,https://api.igi.org/viewpdf.php?r=709518313,https://workshop.360view.link/360viewer/360view.html?d=2104252-8-88-YELLOW
PDKP-2220,Fancy Colour,VIVID YELLOW,RADIANT,6.01,5.00–9.99ct,VS2,,EX,EX,11.92 - 8.64 * 6.14,71.1,62.0,1.38,IGI,783632036,https://api.igi.org/viewpdf.php?r=783632036,
PDKP-1551,Fancy Colour,VIVID YELLOW,RADIANT,5.53,5.00–9.99ct,VS1,,EX,EX,12.15 - 8.23 * 5.73,69.6,61.0,1.48,IGI,737568001,https://api.igi.org/viewpdf.php?r=737568001,https://workshop.360view.link/360viewer/360view.html?d=1410256-737568001
PDKP-1354,Fancy Colour,INTENSE YELLOW,RADIANT,5.1,5.00–9.99ct,VS2,,EX,EX,11.54 - 8.24 * 5.59,67.8,62.0,1.4,IGI,704518056,https://api.igi.org/viewpdf.php?r=704518056,https://workshop.360view.link/360viewer/360view.html?d=2605252-704518056
PDKP-1965,Fancy Colour,VIVID YELLOW,RADIANT,4.66,3.00–4.99ct,VS1,,EX,EX,11.38 - 7.76 * 5.45,70.2,61.0,1.47,IGI,710543772,https://api.igi.org/viewpdf.php?r=710543772,https://workshop.360view.link/360viewer/360view.html?d=2106253-710543772
PDKP-1372,Fancy Colour,VIVID YELLOW,RADIANT,4.59,3.00–4.99ct,VS1,,EX,EX,10.77 - 7.34 * 5.12,68.9,60.0,1.47,IGI,702506272,https://api.igi.org/viewpdf.php?r=702506272,https://workshop.360view.link/360viewer/360view.html?d=2106250-702506272
PDKP-1373,Fancy Colour,VIVID YELLOW,RADIANT,4.51,3.00–4.99ct,VS1,,EX,EX,10.67 - 7.29 * 5.03,69.5,62.0,1.46,IGI,709529250,https://api.igi.org/viewpdf.php?r=709529250,https://workshop.360view.link/360viewer/360view.html?d=1306251-709529250
PDKP-1966,Fancy Colour,VIVID YELLOW,RADIANT,4.51,3.00–4.99ct,VS1,,EX,EX,11.48 - 7.70 * 5.25,68.2,63.0,1.49,IGI,733572912,https://api.igi.org/viewpdf.php?r=733572912,https://workshop.360view.link/360viewer/360view.html?d=2609255-733572912
PDKP-2064,Fancy Colour,INTENSE YELLOW,RADIANT,4.33,3.00–4.99ct,VS1,,EX,EX,11.32 - 7.73 * 5.41,70.0,70.0,1.46,IGI,769664987,https://api.igi.org/viewpdf.php?r=769664987,https://workshop.360view.link/360viewer/360view.html?d=0702262-nem-1-558
PDKP-1442,Fancy Colour,VIVID YELLOW,RADIANT,4.17,3.00–4.99ct,VS2,,EX,EX,10.66 - 7.59 * 5.25,69.2,64.0,1.4,IGI,693518305,https://api.igi.org/viewpdf.php?r=693518305,https://workshop.360view.link/360viewer/360view.html?d=2204258-693518305
PDJP-1100,Fancy Colour,INTENSE YELLOW,RADIANT,3.74,3.00–4.99ct,VS1,,EX,EX,10.59 - 7.39 * 5.15,69.7,69.0,1.43,IGI,745520052,https://api.igi.org/viewpdf.php?r=745520052,https://workshop.360view.link/360viewer/360view.html?d=1410252-jp-1100-pr
PDKP-1446,Fancy Colour,INTENSE YELLOW,RADIANT,3.03,3.00–4.99ct,VS2,,EX,EX,9.44 - 6.70 * 4.84,72.2,61.0,1.41,IGI,696590516,https://api.igi.org/viewpdf.php?r=696590516,https://workshop.360view.link/360viewer/360view.html?d=2804255-696590516
PDKP-1380,Fancy Colour,INTENSE YELLOW,RADIANT,2.72,2.00–2.99ct,VS1,,EX,EX,9.33 - 6.48 * 4.54,68.7,61.0,1.44,IGI,710543620,https://api.igi.org/viewpdf.php?r=710543620,https://workshop.360view.link/360viewer/360view.html?d=2106255-710543620
PDPV-229,Fancy Colour,FANCY YELLOW,ROUND,0.9,Under 1ct,VS1,EX,EX,EX,6.18 - 6.20 * 3.74,60.4,61.0,1.0,IGI,817665894,https://api.igi.org/viewpdf.php?r=817665894,https://workshop.360view.link/360viewer/360view.html?d=0708268-PV-229
PDKP-2054,Fancy Colour,F,CUSHION,10.24,10ct+,VVS1,,EX,EX,15.46 - 11.10 * 7.34,66.1,64.0,1.39,IGI,763603601,https://api.igi.org/viewpdf.php?r=763603601,
PDJP-1100-2,Fancy Colour,M,CUSHION,1.05,1.00–1.99ct,VVS2,,EX,EX,6.51 - 5.24 * 3.57,68.1,60.0,1.24,IGI,746509876,https://api.igi.org/viewpdf.php?r=746509876,https://workshop.360view.link/360viewer/360view.html?d=1610257-JP-1100-2
PDKP-1842,Fancy Colour,D,EMERALD,1.97,1.00–1.99ct,VS1,,EX,EX,8.46 - 5.80 * 3.92,67.6,63.0,1.46,IGI,671484601,https://api.igi.org/viewpdf.php?r=671484601,
PDKP-1844,Fancy Colour,F,EMERALD,1.89,1.00–1.99ct,VS1,,EX,EX,8.21 - 5.56 * 3.95,71.0,62.0,1.48,IGI,675534904,https://api.igi.org/viewpdf.php?r=675534904,https://workshop.360view.link/360viewer/360view.html?d=1002253-675534904
PDKP-1839,Fancy Colour,E,EMERALD,1.83,1.00–1.99ct,VS1,,EX,EX,8.21 - 5.58 * 4.04,72.4,62.0,1.47,IGI,678530396,https://api.igi.org/viewpdf.php?r=678530396,
PDKP-1847,Fancy Colour,E,EMERALD,1.8,1.00–1.99ct,VS2,,EX,VG,8.20 - 5.62 * 3.80,68.1,64.0,1.46,IGI,679513452,https://api.igi.org/viewpdf.php?r=679513452,
PDKP-1840,Fancy Colour,F,EMERALD,1.65,1.00–1.99ct,VS2,,EX,EX,7.54 - 5.59 * 3.83,68.5,61.0,1.35,IGI,678530395,https://api.igi.org/viewpdf.php?r=678530395,
PDKP-1608,Fancy Colour,D,EMERALD,0.99,Under 1ct,VVS2,,EX,EX,6.61 - 4.67 * 3.37,72.2,54.0,1.42,IGI,584378942,https://api.igi.org/viewpdf.php?r=584378942,
PDKP-1619,Fancy Colour,E,EMERALD,1.0,1.00–1.99ct,SI1,,EX,EX,6.68 - 4.68 * 3.21,68.6,62.0,1.43,IGI,652456730,https://api.igi.org/viewpdf.php?r=652456730,
PDKP-1620,Fancy Colour,D,EMERALD,0.97,Under 1ct,VVS2,,VG,VG,6.74 - 4.69 * 3.12,66.5,64.0,1.44,IGI,660487486,https://api.igi.org/viewpdf.php?r=660487486,
PDKP-1629,Fancy Colour,D,HEXAGONAL,0.92,Under 1ct,VVS2,,EX,EX,6.66 - 5.56 * 3.29,59.2,75.0,1.2,IGI,626419942,https://api.igi.org/viewpdf.php?r=626419942,https://workshop.360view.link/360viewer/360view.html?d=0304243-ED-749
PDKP-1630,Fancy Colour,D,HEXAGONAL,0.68,Under 1ct,VS1,,VG,VG,6.02 - 5.29 * 2.95,55.8,62.0,1.14,IGI,641492719,https://api.igi.org/viewpdf.php?r=641492719,https://workshop.360view.link/360viewer/360view.html?d=1207246-ED-901
PDKP-1640,Fancy Colour,E,MARQUISE,0.7,Under 1ct,VVS1,,VG,VG,9.36 - 4.67 * 2.73,58.5,61.0,2.0,IGI,660487503,https://api.igi.org/viewpdf.php?r=660487503,
PDKP-1641,Fancy Colour,E,MARQUISE,0.7,Under 1ct,VVS1,,VG,VG,8.98 - 4.69 * 2.81,59.9,57.0,1.91,IGI,660487493,https://api.igi.org/viewpdf.php?r=660487493,
PDKP-1642,Fancy Colour,D,MARQUISE,0.6,Under 1ct,VVS1,,VG,VG,8.43 - 4.49 * 2.77,61.7,66.0,1.88,IGI,652456706,https://api.igi.org/viewpdf.php?r=652456706,
PDKP-2055,Fancy Colour,G,OVAL,10.21,10ct+,VVS1,,EX,EX,17.75 - 12.41 * 7.47,60.2,63.0,1.43,IGI,766662443,https://api.igi.org/viewpdf.php?r=766662443,
PDKP-1660,Fancy Colour,F,OVAL,1.67,1.00–1.99ct,VVS2,,EX,EX,9.67 - 6.81 * 4.10,60.2,60.0,1.42,IGI,655449241,https://api.igi.org/viewpdf.php?r=655449241,
PDKP-1851,Fancy Colour,E,OVAL,1.42,1.00–1.99ct,VVS1,,EX,EX,9.20 - 6.27 * 3.90,62.7,55.0,1.47,IGI,685582257,https://api.igi.org/viewpdf.php?r=685582257,
PDKP-1682,Fancy Colour,D,OVAL,1.09,1.00–1.99ct,VVS1,,EX,VG,8.50 - 5.85 * 3.53,60.3,59.0,1.45,IGI,652422672,https://api.igi.org/viewpdf.php?r=652422672,
PDKP-1690,Fancy Colour,E,OVAL,1.04,1.00–1.99ct,IF,,EX,VG,8.35 - 5.75 * 3.37,58.6,59.0,1.45,IGI,660487463,https://api.igi.org/viewpdf.php?r=660487463,
PDKP-1691,Fancy Colour,F,OVAL,1.03,1.00–1.99ct,VVS1,,EX,VG,8.47 - 5.78 * 3.36,58.1,63.0,1.47,IGI,660487427,https://api.igi.org/viewpdf.php?r=660487427,
PDKP-1705,Fancy Colour,F,OVAL,0.58,Under 1ct,VVS2,,VG,EX,6.88 - 4.69 * 2.80,59.7,65.0,1.47,IGI,660487526,https://api.igi.org/viewpdf.php?r=660487526,
PDKP-1717,Fancy Colour,F,OVAL,0.52,Under 1ct,VVS2,,VG,GD,6.36 - 4.54 * 2.72,59.9,63.0,1.4,IGI,641492758,https://api.igi.org/viewpdf.php?r=641492758,https://workshop.360view.link/360viewer/360view.html?d=1007243-ED-919
PDKP-1360-W,Fancy Colour,E,PEAR,11.03,10ct+,VS1,,EX,EX,20.44 - 11.89 * 6.93,58.3,63.0,1.72,IGI,722527479,https://api.igi.org/viewpdf.php?r=722527479,https://workshop.360view.link/360viewer/360view.html?d=2307257-PDKP-1360
PDKP-1741,Fancy Colour,E,PEAR,0.97,Under 1ct,IF,,EX,VG,8.67 - 5.57 * 3.37,60.5,63.0,1.56,IGI,655449227,https://api.igi.org/viewpdf.php?r=655449227,
PDKP-1742,Fancy Colour,D,PEAR,0.97,Under 1ct,IF,,EX,EX,8.76 - 5.44 * 3.44,63.2,59.0,1.61,IGI,655449224,https://api.igi.org/viewpdf.php?r=655449224,
PDKP-1743,Fancy Colour,D,PEAR,0.95,Under 1ct,VVS1,,VG,VG,8.32 - 5.42 * 3.49,64.4,59.0,1.54,IGI,660487488,https://api.igi.org/viewpdf.php?r=660487488,
PDKP-1751,Fancy Colour,E,PEAR,0.73,Under 1ct,VVS1,,VG,GD,8.03 - 5.21 * 2.96,56.8,58.0,1.54,IGI,660487482,https://api.igi.org/viewpdf.php?r=660487482,
PDKP-1754,Fancy Colour,E,PEAR,0.7,Under 1ct,VVS1,,VG,VG,7.63 - 4.95 * 3.08,62.2,56.0,1.54,IGI,660487481,https://api.igi.org/viewpdf.php?r=660487481,
